rfc,viewportWidth,rootFontSizePx,token,url,wbrCount,containerTag,containerChain,intrinsicWidthPx,availableWidthPx,fitsUnbroken,hasUnderscore,hasCamelCase,exceedsLengthGate,looksLikeUrl
8803,320,16,MPTCP-TRANSPARENT,https://www.rfc-editor.org/info/rfc8803/#section-appendix.b-4,1,p,div>section>p,176,296,true,false,false,true,false
8803,320,16,MPTCP-TRANSPARENT,https://www.rfc-editor.org/info/rfc8803/#section-appendix.c-5,1,p,div>section>p,176,296,true,false,false,true,false
8803,320,16,Louvain-la-Neuve,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,2,div,div>section>address>div,134,296,true,false,false,false,false
8803,320,16,Olivier.Bonaventure@tessares.net,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,3,div,div>section>address>div,252,296,true,false,false,true,false
8803,320,16,mohamed.boucadair@orange.com,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,3,div,div>section>address>div,260,296,true,false,false,true,false
8803,320,16,sgundave@cisco.com,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,2,div,div>section>address>div,165,296,true,false,false,true,false
8803,320,16,Louvain-la-Neuve,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,2,div,div>section>address>div,134,296,true,false,false,false,false
8803,320,16,Benjamin.Hesmans@tessares.net,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,3,div,div>section>address>div,247,296,true,false,false,true,false
8803,320,32,https://www.rfc-editor.org/info/rfc8803,https://www.rfc-editor.org/info/rfc8803/#section-boilerplate.1-3,6,p,div>section>p,601,272,false,false,false,true,true
8803,320,32,https://trustee.ietf.org/license-info,https://www.rfc-editor.org/info/rfc8803/#section-boilerplate.2-2,5,p,div>section>p,529,272,false,false,false,true,true
8803,320,32,"Acknowledgments,",https://www.rfc-editor.org/info/rfc8803/#section-1.1-1,1,p,div>section>div>section>p,291,272,false,false,false,false,false
8803,320,32,characteristics.,https://www.rfc-editor.org/info/rfc8803/#section-1.1-2,1,p,div>section>div>section>p,235,272,true,false,false,false,false
8803,320,32,application-layer,https://www.rfc-editor.org/info/rfc8803/#section-1.2-1,1,p,div>section>div>section>p,256,272,true,false,false,true,false
8803,320,32,network-assisted,https://www.rfc-editor.org/info/rfc8803/#section-1.2-5,1,p,div>section>div>section>p,265,272,true,false,false,false,false
8803,320,32,network-assisted,https://www.rfc-editor.org/info/rfc8803/#section-1.2-7,1,p,div>section>div>section>p,265,272,true,false,false,false,false
8803,320,32,Client-Converter,https://www.rfc-editor.org/info/rfc8803/#section-4.1-14,1,p,div>section>div>section>p,255,272,true,false,false,false,false
8803,320,32,Network-Assisted,https://www.rfc-editor.org/info/rfc8803/#figure-4,1,figcaption,section>div>section>div>figure>figcaption,274,272,false,false,false,false,false
8803,320,32,three-way-handshake.,https://www.rfc-editor.org/info/rfc8803/#section-4.2-14,3,p,div>section>div>section>p,345,272,false,false,false,true,false
8803,320,32,"retransmissions,",https://www.rfc-editor.org/info/rfc8803/#section-4.2-17,1,p,div>section>div>section>p,250,272,true,false,false,false,false
8803,320,32,establishment/termination,https://www.rfc-editor.org/info/rfc8803/#section-4.3-10,1,p,div>section>div>section>p,401,272,false,false,false,true,true
8803,320,32,Converter-Assisted,https://www.rfc-editor.org/info/rfc8803/#name-outgoing-converter-assisted,1,h3,div>section>div>section>h3,175,272,true,false,false,true,false
8803,320,32,MP_CAPABLE,https://www.rfc-editor.org/info/rfc8803/#section-5.1-2,1,p,div>section>div>section>p,204,272,true,true,false,false,false
8803,320,32,MP_CAPABLE,https://www.rfc-editor.org/info/rfc8803/#section-5.1-5,1,p,div>section>div>section>p,204,272,true,true,false,false,false
8803,320,32,MP_CAPABLE,https://www.rfc-editor.org/info/rfc8803/#section-5.1-5,1,p,div>section>div>section>p,204,272,true,true,false,false,false
8803,320,32,MP_FASTCLOSE.,https://www.rfc-editor.org/info/rfc8803/#section-5.1-6,2,p,div>section>div>section>p,252,272,true,true,false,false,false
8803,320,32,"DATA_FINs,",https://www.rfc-editor.org/info/rfc8803/#section-5.1-6,1,p,div>section>div>section>p,172,272,true,true,false,false,false
8803,320,32,MP_CAPABLE,https://www.rfc-editor.org/info/rfc8803/#section-5.1-7,1,p,div>section>div>section>p,204,272,true,true,false,false,false
8803,320,32,Converter-Assisted,https://www.rfc-editor.org/info/rfc8803/#name-incoming-converter-assisted,1,h3,div>section>div>section>h3,175,272,true,false,false,true,false
8803,320,32,Converter-assisted,https://www.rfc-editor.org/info/rfc8803/#section-5.2-1,1,p,div>section>div>section>p,294,272,false,false,false,true,false
8803,320,32,MP_CAPABLE,https://www.rfc-editor.org/info/rfc8803/#section-5.2-3,1,p,div>section>div>section>p,204,272,true,true,false,false,false
8803,320,32,implementations.,https://www.rfc-editor.org/info/rfc8803/#section-6-7.2,1,p,div>section>aside>p,263,79,false,false,false,false,false
8803,320,32,denial-of-service,https://www.rfc-editor.org/info/rfc8803/#section-6.2.5-11,2,p,section>div>section>div>section>p,264,272,true,false,false,true,false
8803,320,32,IsCookieValid).,https://www.rfc-editor.org/info/rfc8803/#section-6.2.7-2,3,p,section>div>section>div>section>p,223,272,true,false,false,false,false
8803,320,32,"troubleshooting,",https://www.rfc-editor.org/info/rfc8803/#section-6.2.8-7.4.3,1,p,section>div>section>dl>dd>p,250,212,false,false,false,false,false
8803,320,32,"troubleshooting,",https://www.rfc-editor.org/info/rfc8803/#section-6.2.8-7.6.2,1,p,section>div>section>dl>dd>p,250,212,false,false,false,false,false
8803,320,32,administratively,https://www.rfc-editor.org/info/rfc8803/#section-6.2.8-7.10.1,1,p,section>div>section>dl>dd>p,242,212,false,false,false,false,false
8803,320,32,"certificate-based,",https://www.rfc-editor.org/info/rfc8803/#section-9.2-2,1,p,div>section>div>section>p,275,272,false,false,false,true,false
8803,320,32,network-assisted,https://www.rfc-editor.org/info/rfc8803/#section-9.2-6,1,p,div>section>div>section>p,265,272,true,false,false,false,false
8803,320,32,Security-related,https://www.rfc-editor.org/info/rfc8803/#section-9.5-1,1,p,div>section>section>p,248,272,true,false,false,false,false
8803,320,32,https://www.iana.org/assignments/service-names-port-numbers,https://www.rfc-editor.org/info/rfc8803/#section-10.1-1,8,p,div>section>div>section>p,989,272,false,false,false,true,true
8803,320,32,<chair@ietf.org>,https://www.rfc-editor.org/info/rfc8803/#section-10.1-2.12,2,dd,div>section>div>section>dl>dd,255,0,false,false,false,false,false
8803,320,32,10.17487/RFC0793,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,280,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc793,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,579,16,false,false,false,true,true
8803,320,32,10.17487/RFC2018,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,277,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc2018,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,595,16,false,false,false,true,true
8803,320,32,10.17487/RFC2119,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,272,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc2119,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,590,16,false,false,false,true,true
8803,320,32,10.17487/RFC2827,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,279,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc2827,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,597,16,false,false,false,true,true
8803,320,32,10.17487/RFC4291,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,278,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc4291,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,596,16,false,false,false,true,true
8803,320,32,10.17487/RFC4787,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,280,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc4787,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,598,16,false,false,false,true,true
8803,320,32,10.17487/RFC4987,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,282,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc4987,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,600,16,false,false,false,true,true
8803,320,32,10.17487/RFC5925,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,280,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc5925,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,598,16,false,false,false,true,true
8803,320,32,10.17487/RFC6888,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,283,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6888,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,601,16,false,false,false,true,true
8803,320,32,10.17487/RFC6890,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,283,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6890,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,601,16,false,false,false,true,true
8803,320,32,10.17487/RFC7323,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,279,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc7323,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,597,16,false,false,false,true,true
8803,320,32,10.17487/RFC7413,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,275,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc7413,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,593,16,false,false,false,true,true
8803,320,32,10.17487/RFC8126,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,277,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc8126,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,595,16,false,false,false,true,true
8803,320,32,10.17487/RFC8174,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,275,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc8174,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,593,16,false,false,false,true,true
8803,320,32,10.17487/RFC8684,https://www.rfc-editor.org/info/rfc8803/#section-11.1,2,dd,section>section>dl>dd,284,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc8684,https://www.rfc-editor.org/info/rfc8803/#section-11.1,6,dd,section>section>dl>dd,602,16,false,false,false,true,true
8803,320,32,draft-boucadair-tcpm-dhc-converter-03,https://www.rfc-editor.org/info/rfc8803/#section-11.2,5,dd,section>section>dl>dd,620,16,false,false,false,true,false
8803,320,32,https://tools.ietf.org/html/draft-boucadair-tcpm-dhc-converter-03,https://www.rfc-editor.org/info/rfc8803/#section-11.2,10,dd,section>section>dl>dd,1012,16,false,false,false,true,true
8803,320,32,[HOT-MIDDLEBOX13],https://www.rfc-editor.org/info/rfc8803/#HOT-MIDDLEBOX13,1,dt,section>section>dl>dt,335,240,false,false,false,true,false
8803,320,32,10.1145/2535828.2535829,https://www.rfc-editor.org/info/rfc8803/#section-11.2,3,dd,section>section>dl>dd,401,16,false,false,false,true,true
8803,320,32,https://inl.info.ucl.ac.be/publications/multipath-middlebox,https://www.rfc-editor.org/info/rfc8803/#section-11.2,8,dd,section>section>dl>dd,884,16,false,false,false,true,true
8803,320,32,https://www.iana.org/assignments/tcp-convert-protocol-parameters,https://www.rfc-editor.org/info/rfc8803/#section-11.2,8,dd,section>section>dl>dd,1045,16,false,false,false,true,true
8803,320,32,10.1145/2068816.2068834,https://www.rfc-editor.org/info/rfc8803/#section-11.2,3,dd,section>section>dl>dd,403,16,false,false,false,true,true
8803,320,32,https://doi.org/10.1145/2068816.2068834,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,631,16,false,false,false,true,true
8803,320,32,draft-olteanu-intarea-socks-6-10,https://www.rfc-editor.org/info/rfc8803/#section-11.2,5,dd,section>section>dl>dd,510,16,false,false,false,true,false
8803,320,32,https://tools.ietf.org/html/draft-olteanu-intarea-socks-6-10,https://www.rfc-editor.org/info/rfc8803/#section-11.2,10,dd,section>section>dl>dd,902,16,false,false,false,true,true
8803,320,32,draft-arkko-arch-low-latency-02,https://www.rfc-editor.org/info/rfc8803/#section-11.2,5,dd,section>section>dl>dd,499,16,false,false,false,true,false
8803,320,32,https://tools.ietf.org/html/draft-arkko-arch-low-latency-02,https://www.rfc-editor.org/info/rfc8803/#section-11.2,10,dd,section>section>dl>dd,891,16,false,false,false,true,true
8803,320,32,Network-Assisted,https://www.rfc-editor.org/info/rfc8803/#section-11.2,1,dd,section>section>dl>dd,274,16,false,false,false,false,false
8803,320,32,draft-boucadair-mptcp-plain-mode-10,https://www.rfc-editor.org/info/rfc8803/#section-11.2,5,dd,section>section>dl>dd,591,16,false,false,false,true,false
8803,320,32,https://tools.ietf.org/html/draft-boucadair-mptcp-plain-mode-10,https://www.rfc-editor.org/info/rfc8803/#section-11.2,10,dd,section>section>dl>dd,983,16,false,false,false,true,true
8803,320,32,[MPTCP-TRANSPARENT],https://www.rfc-editor.org/info/rfc8803/#I-D.peirens-mptcp-transparent,1,dt,section>section>dl>dt,393,252,false,false,false,true,false
8803,320,32,draft-peirens-mptcp-transparent-00,https://www.rfc-editor.org/info/rfc8803/#section-11.2,4,dd,section>section>dl>dd,560,16,false,false,false,true,false
8803,320,32,https://tools.ietf.org/html/draft-peirens-mptcp-transparent-00,https://www.rfc-editor.org/info/rfc8803/#section-11.2,9,dd,section>section>dl>dd,952,16,false,false,false,true,true
8803,320,32,10.17487/RFC1812,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,272,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc1812,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,590,16,false,false,false,true,true
8803,320,32,10.17487/RFC1919,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,273,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc1919,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,591,16,false,false,false,true,true
8803,320,32,10.17487/RFC1928,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,277,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc1928,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,595,16,false,false,false,true,true
8803,320,32,10.17487/RFC2782,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,279,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc2782,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,597,16,false,false,false,true,true
8803,320,32,10.17487/RFC3135,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,277,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc3135,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,595,16,false,false,false,true,true
8803,320,32,10.17487/RFC4279,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,281,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc4279,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,599,16,false,false,false,true,true
8803,320,32,10.17487/RFC5461,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,278,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc5461,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,596,16,false,false,false,true,true
8803,320,32,10.17487/RFC6269,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,282,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6269,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,600,16,false,false,false,true,true
8803,320,32,10.17487/RFC6296,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,282,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6296,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,600,16,false,false,false,true,true
8803,320,32,Multi-Interfaced,https://www.rfc-editor.org/info/rfc8803/#section-11.2,1,dd,section>section>dl>dd,248,16,false,false,false,false,false
8803,320,32,10.17487/RFC6731,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,275,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6731,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,593,16,false,false,false,true,true
8803,320,32,10.17487/RFC6887,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,281,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6887,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,599,16,false,false,false,true,true
8803,320,32,10.17487/RFC6928,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,282,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6928,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,600,16,false,false,false,true,true
8803,320,32,10.17487/RFC6978,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,280,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc6978,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,598,16,false,false,false,true,true
8803,320,32,10.17487/RFC7250,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,279,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc7250,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,597,16,false,false,false,true,true
8803,320,32,10.17487/RFC7414,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,276,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc7414,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,594,16,false,false,false,true,true
8803,320,32,10.17487/RFC8041,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,279,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc8041,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,597,16,false,false,false,true,true
8803,320,32,10.17487/RFC8305,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,282,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc8305,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,600,16,false,false,false,true,true
8803,320,32,10.17487/RFC8446,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,285,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc8446,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,603,16,false,false,false,true,true
8803,320,32,10.17487/RFC8548,https://www.rfc-editor.org/info/rfc8803/#section-11.2,2,dd,section>section>dl>dd,283,16,false,false,false,false,true
8803,320,32,https://www.rfc-editor.org/info/rfc8548,https://www.rfc-editor.org/info/rfc8803/#section-11.2,6,dd,section>section>dl>dd,601,16,false,false,false,true,true
8803,320,32,draft-boucadair-opsawg-tcpm-converter-01,https://www.rfc-editor.org/info/rfc8803/#section-11.2,5,dd,section>section>dl>dd,677,16,false,false,false,true,false
8803,320,32,https://tools.ietf.org/html/draft-boucadair-opsawg-tcpm-converter-01,https://www.rfc-editor.org/info/rfc8803/#section-11.2,10,dd,section>section>dl>dd,1069,16,false,false,false,true,true
8803,320,32,https://www.3gpp.org/ftp/Specs/archive/23_series/23.501/,https://www.rfc-editor.org/info/rfc8803/#section-11.2,11,dd,section>section>dl>dd,894,16,false,true,false,true,true
8803,320,32,MSG_FASTOPEN,https://www.rfc-editor.org/info/rfc8803/#section-a.1-2,1,p,div>section>div>section>p,251,272,true,true,false,false,false
8803,320,32,tcp_fastopen,https://www.rfc-editor.org/info/rfc8803/#section-a.1-4,1,p,div>section>div>section>p,200,272,true,true,false,false,false
8803,320,32,TCP_FASTOPEN,https://www.rfc-editor.org/info/rfc8803/#section-a.2-2,1,p,div>section>div>section>p,242,272,true,true,false,false,false
8803,320,32,TCP_FASTOPEN_NO_COOKIE,https://www.rfc-editor.org/info/rfc8803/#section-a.2-9,3,p,div>section>div>section>p,436,272,false,true,false,true,false
8803,320,32,MPTCP-TRANSPARENT,https://www.rfc-editor.org/info/rfc8803/#section-appendix.b-4,1,p,div>section>p,354,272,false,false,false,true,false
8803,320,32,MPTCP-TRANSPARENT,https://www.rfc-editor.org/info/rfc8803/#section-appendix.c-5,1,p,div>section>p,354,272,false,false,false,true,false
8803,320,32,Louvain-la-Neuve,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,2,div,div>section>address>div,272,272,true,false,false,false,false
8803,320,32,Olivier.Bonaventure@tessares.net,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,3,div,div>section>address>div,515,272,false,false,false,true,false
8803,320,32,mohamed.boucadair@orange.com,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,3,div,div>section>address>div,523,272,false,false,false,true,false
8803,320,32,sgundave@cisco.com,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,2,div,div>section>address>div,332,272,false,false,false,true,false
8803,320,32,Louvain-la-Neuve,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,2,div,div>section>address>div,272,272,true,false,false,false,false
8803,320,32,Benjamin.Hesmans@tessares.net,https://www.rfc-editor.org/info/rfc8803/#section-appendix.d,3,div,div>section>address>div,510,272,false,false,false,true,false
8812,320,16,implementations),https://www.rfc-editor.org/info/rfc8812/#section-abstract-1,1,p,section>p,131,296,true,false,false,false,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-abstract-1,3,p,section>p,156,296,true,true,false,true,false
8812,320,16,https://www.rfc-editor.org/info/rfc8812,https://www.rfc-editor.org/info/rfc8812/#section-boilerplate.1-3,6,p,div>section>p,300,296,false,false,false,true,true
8812,320,16,https://trustee.ietf.org/license-info,https://www.rfc-editor.org/info/rfc8812/#section-boilerplate.2-2,5,p,div>section>p,260,296,true,false,false,true,true
8812,320,16,IANA.COSE.Algorithms,https://www.rfc-editor.org/info/rfc8812/#section-1-1,2,p,div>section>p,172,296,true,false,false,true,false
8812,320,16,IANA.JOSE.Algorithms,https://www.rfc-editor.org/info/rfc8812/#section-1-1,2,p,div>section>p,169,296,true,false,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#name-rsassa-pkcs1-v1_5-signature,3,h2,div>section>h2,208,296,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-2-1,3,p,div>section>p,156,296,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-2-1,3,p,div>section>p,156,296,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-2-3,3,p,div>section>p,156,296,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#table-1,3,caption,section>div>div>div>table>caption,156,448,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#table-1,3,td,div>div>table>tbody>tr>td,156,91,false,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#table-1,3,td,div>div>table>tbody>tr>td,156,91,false,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#table-1,3,td,div>div>table>tbody>tr>td,156,91,false,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#table-1,3,td,div>div>table>tbody>tr>td,156,91,false,true,false,true,false
8812,320,16,IANA.JOSE.Algorithms,https://www.rfc-editor.org/info/rfc8812/#section-2-6,2,p,div>section>p,169,296,true,false,false,true,false
8812,320,16,IANA.COSE.Algorithms,https://www.rfc-editor.org/info/rfc8812/#section-2-6,2,p,div>section>p,172,296,true,false,false,true,false
8812,320,16,COSE_Key,https://www.rfc-editor.org/info/rfc8812/#section-3.1-4,1,p,div>section>div>section>p,78,296,true,true,false,false,false
8812,320,16,Sig_structure,https://www.rfc-editor.org/info/rfc8812/#section-3.2-3.1,1,li,div>section>div>section>ol>li,100,264,true,true,false,false,false
8812,320,16,countermeasures.,https://www.rfc-editor.org/info/rfc8812/#section-3.2-4,1,p,div>section>div>section>p,134,296,true,false,false,false,false
8812,320,16,COSE_Key,https://www.rfc-editor.org/info/rfc8812/#section-3.2-7,1,p,div>section>div>section>p,78,296,true,true,false,false,false
8812,320,16,key_ops,https://www.rfc-editor.org/info/rfc8812/#section-3.2-8.4,1,li,div>section>div>section>ul>li,67.2,264,true,true,false,false,false
8812,320,16,key_ops,https://www.rfc-editor.org/info/rfc8812/#section-3.2-8.5,1,li,div>section>div>section>ul>li,67.2,264,true,true,false,false,false
8812,320,16,implementations.,https://www.rfc-editor.org/info/rfc8812/#section-3.3-1,1,p,div>section>div>section>p,129,296,true,false,false,false,false
8812,320,16,IANA.COSE.Algorithms,https://www.rfc-editor.org/info/rfc8812/#section-4.1-1,2,p,div>section>div>section>p,172,296,true,false,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-4.1-2.6,3,dd,div>section>div>section>dl>dd,156,236,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-4.1-3.6,3,dd,div>section>div>section>dl>dd,156,236,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-4.1-4.6,3,dd,div>section>div>section>dl>dd,156,236,true,true,false,true,false
8812,320,16,RSASSA-PKCS1-v1_5,https://www.rfc-editor.org/info/rfc8812/#section-4.1-5.6,3,dd,div>section>div>section>dl>dd,156,236,true,true,false,true,false
8812,320,16,IANA.JOSE.Algorithms,https://www.rfc-editor.org/info/rfc8812/#section-4.3-1,2,p,div>section>div>section>p,169,296,true,false,false,true,false
